order_id,date_id,order_date,customer_id,channel_id,promo_id,subtotal,discount_amount,tax_rate,total
3551,721,2023-12-22,442,2,,211.36,0,0,211.36
3552,721,2023-12-22,869,1,,147.25,0,0.0685,157.34
3553,721,2023-12-22,222,2,,387.7,0,0.0625,411.93
3554,721,2023-12-22,1027,1,,349.05,0,0.07,373.48
3555,721,2023-12-22,1906,1,,1401.01,0,0,1401.01
3556,722,2023-12-23,631,2,,766.48,0,0.045,800.97
3557,722,2023-12-23,1234,3,,252.58,0,0.07,270.26
3558,722,2023-12-23,628,1,,183.95,0,0.0625,195.45
3559,722,2023-12-23,924,1,,430.84,0,0.0575,455.61
3560,722,2023-12-23,1505,1,,461.57,0,0.045,482.34
3561,722,2023-12-23,674,2,,81.92,0,0.065,87.24
3562,722,2023-12-23,582,3,,20.68,0,0.07,22.13
3563,722,2023-12-23,1757,1,,604.07,0,0.08,652.4
3564,722,2023-12-23,1622,1,,310.79,0,0.0725,333.32
3565,722,2023-12-23,1581,3,,51.06,0,0.065,54.38
3566,722,2023-12-23,865,1,12,320.29,90.34,0,320.29
3567,723,2023-12-24,744,1,,1183.99,0,0.0635,1259.17
3568,723,2023-12-24,115,1,,771.67,0,0.065,821.83
3569,723,2023-12-24,966,3,12,62.74,17.69,0.06,66.5
3570,723,2023-12-24,1518,3,,803.85,0,0.0625,854.09
3571,723,2023-12-24,288,1,,861.29,0,0.08,930.19
3572,723,2023-12-24,1153,2,,1128.12,0,0.06,1195.81
3573,723,2023-12-24,1331,2,,163.97,0,0.05125,172.37
3574,723,2023-12-24,544,2,,118.71,0,0.045,124.05
3575,723,2023-12-24,777,2,12,203.4,57.36,0.06,215.6
3576,723,2023-12-24,1288,1,12,542.37,152.97,0.04,564.06
3577,724,2023-12-25,701,1,12,137.51,38.79,0.0625,146.1
3578,724,2023-12-25,1555,2,,818.62,0,0.065,871.83
3579,724,2023-12-25,608,1,12,65.07,18.35,0.0625,69.14
3580,724,2023-12-25,107,1,,1078.92,0,0,1078.92
3581,724,2023-12-25,1098,2,12,217.01,61.2,0.056,229.16
3582,724,2023-12-25,444,1,12,198.57,56.05,0,198.57
3583,724,2023-12-25,788,2,,40.62,0,0.065,43.26
3584,724,2023-12-25,604,1,,157.29,0,0.0635,167.28
3585,724,2023-12-25,132,3,,1211.31,0,0.0625,1287.02
3586,724,2023-12-25,174,1,12,297.33,83.85,0.0485,311.75
3587,725,2023-12-26,1617,3,,78.38,0,0,78.38
3588,725,2023-12-26,318,1,12,672.62,189.68,0.0445,702.55
3589,725,2023-12-26,477,2,,1199.91,0,0.029,1234.71
3590,725,2023-12-26,1077,2,12,219.4,61.88,0.08,236.95
3591,725,2023-12-26,1419,3,12,341.49,96.29,0.0625,362.83
3592,725,2023-12-26,143,2,12,699.52,197.3,0.0625,743.24
3593,725,2023-12-26,1559,3,12,241.82,68.21,0.0485,253.55
3594,725,2023-12-26,463,2,12,1031.35,290.91,0.065,1098.39
3595,725,2023-12-26,1798,1,,525.41,0,0.08,567.44
3596,726,2023-12-27,1559,3,,518.71,0,0.0485,543.87
3597,726,2023-12-27,805,3,,81.32,0,0.07,87.01
3598,726,2023-12-27,626,1,,56.83,0,0,56.83
3599,726,2023-12-27,936,1,,281.34,0,0.0475,294.7
3600,726,2023-12-27,1841,2,,436.83,0,0,436.83
3601,726,2023-12-27,161,1,,480.29,0,0.06,509.11
3602,726,2023-12-27,766,1,,1669.21,0,0.0685,1783.55
3603,726,2023-12-27,1051,3,,481.13,0,0.0725,516.01
3604,727,2023-12-28,260,1,,543.99,0,0.065,579.35
3605,727,2023-12-28,678,1,,647.09,0,0.065,689.15
3606,727,2023-12-28,900,3,,548.67,0,0.07,587.08
3607,727,2023-12-28,1545,1,,51.6,0,0.065,54.95
3608,727,2023-12-28,1570,1,,482.65,0,0.065,514.02
3609,727,2023-12-28,1282,3,,387.05,0,0.029,398.27
3610,727,2023-12-28,477,2,,67.95,0,0.029,69.92
3611,727,2023-12-28,1106,1,,940.6,0,0.0685,1005.03
3612,728,2023-12-29,807,1,,198.78,0,0.0685,212.4
3613,728,2023-12-29,1551,1,,54.66,0,0.08,59.03
3614,728,2023-12-29,442,2,,1392.09,0,0,1392.09
3615,728,2023-12-29,1177,2,,333.72,0,0.0625,354.58
3616,728,2023-12-29,963,1,,163.84,0,0.07,175.31
3617,728,2023-12-29,578,3,,577.43,0,0.0625,613.52
3618,728,2023-12-29,1626,2,,224.1,0,0.0445,234.07
3619,728,2023-12-29,162,3,,1307.16,0,0.0445,1365.33
3620,729,2023-12-30,39,1,,1604.83,0,0.08,1733.22
3621,729,2023-12-30,941,1,,222.45,0,0.0625,236.35
3622,729,2023-12-30,592,1,,1037.53,0,0.0625,1102.38
3623,729,2023-12-30,1025,2,,221.01,0,0.0625,234.82
3624,729,2023-12-30,1954,2,,142.7,0,0.0485,149.62
3625,729,2023-12-30,1030,2,,597.36,0,0.0575,631.71
3626,729,2023-12-30,285,1,,927.9,0,0.07,992.85
3627,729,2023-12-30,1442,3,,223.88,0,0.0685,239.22
3628,729,2023-12-30,1182,1,,335.61,0,0,335.61
3629,730,2023-12-31,476,3,,1251.05,0,0.0635,1330.49
3630,730,2023-12-31,874,1,,426.42,0,0.08,460.53
3631,730,2023-12-31,568,2,,404.85,0,0.0445,422.87
3632,730,2023-12-31,831,1,,802.85,0,0.06875,858.05
3633,730,2023-12-31,468,3,,1908.4,0,0.0445,1993.32
3634,730,2023-12-31,332,3,,401.43,0,0.0575,424.51
3635,730,2023-12-31,652,1,,656.79,0,0.0625,697.84
3636,730,2023-12-31,1846,1,,17.23,0,0.0685,18.41
3637,730,2023-12-31,791,2,,407.42,0,0.0625,432.88
3638,731,2024-01-01,1902,2,,434.58,0,0.0685,464.35
3639,731,2024-01-01,967,1,,145.03,0,0.06875,155
3640,731,2024-01-01,1987,1,,1045.89,0,0.06875,1117.79
3641,731,2024-01-01,831,2,,92.44,0,0.06875,98.8
3642,732,2024-01-02,1773,2,13,867.03,96.32,0.065,923.39
3643,732,2024-01-02,1637,1,,360.77,0,0.0625,383.32
3644,732,2024-01-02,52,2,,1031.24,0,0.06,1093.11
3645,732,2024-01-02,1720,2,,1171,0,0.06,1241.26
3646,732,2024-01-02,1644,3,,351.56,0,0.0575,371.77
3647,733,2024-01-03,1308,1,,72.17,0,0.06,76.5
3648,733,2024-01-03,38,2,,1306.49,0,0.0625,1388.15
3649,733,2024-01-03,88,1,13,978.95,108.78,0.0725,1049.92
3650,733,2024-01-03,1410,2,13,322.14,35.79,0.06,341.47
3651,733,2024-01-03,1149,3,13,132.83,14.76,0.045,138.81
3652,734,2024-01-04,549,2,,408.73,0,0.08,441.43
3653,734,2024-01-04,1364,1,,72.82,0,0.0625,77.37
3654,734,2024-01-04,731,1,13,456.25,50.7,0.06,483.63
3655,734,2024-01-04,1027,2,,602.46,0,0.07,644.63
3656,734,2024-01-04,1820,1,,141.2,0,0.0725,151.44
3657,735,2024-01-05,977,3,,259.34,0,0.0685,277.1
3658,735,2024-01-05,282,1,,321.56,0,0.065,342.46
3659,735,2024-01-05,852,2,,107.11,0,0.08,115.68
3660,735,2024-01-05,1644,3,,344.04,0,0.0575,363.82
3661,735,2024-01-05,1207,2,,138.88,0,0.0625,147.56
3662,736,2024-01-06,1220,2,,80.43,0,0.0625,85.46
3663,736,2024-01-06,1863,1,13,395.08,43.9,0.06,418.78
3664,736,2024-01-06,1185,3,,162.97,0,0.065,173.56
3665,736,2024-01-06,1713,1,13,306.38,34.04,0.0475,320.93
3666,736,2024-01-06,993,3,13,581.67,64.63,0.0485,609.88
3667,737,2024-01-07,283,3,,691.59,0,0.06,733.09
3668,737,2024-01-07,1896,3,,609.01,0,0.08,657.73
3669,737,2024-01-07,1432,3,,1502.29,0,0.07,1607.45
3670,737,2024-01-07,214,2,,2351.18,0,0.0685,2512.24
3671,737,2024-01-07,1988,3,,353.53,0,0.0635,375.98
3672,738,2024-01-08,1962,1,,1048.29,0,0.065,1116.43
3673,738,2024-01-08,338,3,,239.64,0,0.07,256.41
3674,738,2024-01-08,1477,1,13,465.87,51.78,0.05125,489.75
3675,738,2024-01-08,1005,3,,385.31,0,0.08,416.13
3676,739,2024-01-09,927,2,13,247.04,27.45,0.029,254.2
3677,739,2024-01-09,157,2,,1908.97,0,0.06,2023.51
3678,739,2024-01-09,1994,1,,421.86,0,0.0485,442.32
3679,739,2024-01-09,433,2,13,1109.48,123.27,0.0575,1173.28
3680,740,2024-01-10,213,1,13,1154,128.2,0.06,1223.24
3681,740,2024-01-10,1879,1,13,561.41,62.38,0.065,597.9
3682,740,2024-01-10,708,2,,93.27,0,0.04,97
3683,740,2024-01-10,189,1,,805.94,0,0.07,862.36
3684,740,2024-01-10,1922,2,13,185.16,20.57,0.07,198.12
3685,741,2024-01-11,769,2,13,50.12,5.56,0.065,53.38
3686,741,2024-01-11,1998,1,,89.03,0,0.0625,94.59
3687,741,2024-01-11,343,2,13,1678.96,186.5,0.0625,1783.9
3688,741,2024-01-11,1258,1,,410.71,0,0.0635,436.79
3689,742,2024-01-12,295,2,13,445.81,49.52,0.0725,478.13
3690,742,2024-01-12,1664,1,13,138.93,15.44,0.045,145.18
3691,742,2024-01-12,1824,2,,316.68,0,0.08,342.01
3692,742,2024-01-12,283,3,,819.64,0,0.06,868.82
3693,742,2024-01-12,1189,3,,385.54,0,0.0485,404.24
3694,743,2024-01-13,1459,3,13,218.8,24.31,0.06,231.93
3695,743,2024-01-13,1191,1,,173.82,0,0.0625,184.68
3696,743,2024-01-13,1922,1,,647.52,0,0.07,692.85
3697,743,2024-01-13,1215,2,,544.77,0,0.0625,578.82
3698,743,2024-01-13,1682,1,,333.72,0,0.065,355.41
3699,744,2024-01-14,680,1,,359.03,0,0.0625,381.47
3700,744,2024-01-14,537,1,13,364.63,40.5,0.0625,387.42
3701,744,2024-01-14,1878,2,,507.28,0,0.06875,542.16
3702,744,2024-01-14,1648,3,,505.73,0,0.0485,530.26
3703,745,2024-01-15,859,1,,99,0,0.0635,105.29
3704,745,2024-01-15,626,2,,523.02,0,0,523.02
3705,745,2024-01-15,1340,1,,542.54,0,0.045,566.95
3706,745,2024-01-15,679,2,,62.14,0,0.05125,65.32
3707,746,2024-01-16,1389,1,,133.52,0,0.0575,141.2
3708,746,2024-01-16,334,1,,374.12,0,0.0575,395.63
3709,746,2024-01-16,493,2,,153.07,0,0.0685,163.56
3710,746,2024-01-16,1782,1,,190.3,0,0.06,201.72
3711,747,2024-01-17,933,1,,323.69,0,0.07,346.35
3712,747,2024-01-17,368,1,,623.27,0,0.056,658.17
3713,747,2024-01-17,1746,1,,690.31,0,0.045,721.37
3714,747,2024-01-17,394,1,,1147.2,0,0.0725,1230.37
3715,748,2024-01-18,703,1,,153.23,0,0.065,163.19
3716,748,2024-01-18,1425,3,,622.48,0,0.0685,665.12
3717,748,2024-01-18,1161,2,,520.8,0,0.0575,550.75
3718,748,2024-01-18,825,2,,218.58,0,0.0635,232.46
3719,749,2024-01-19,1933,3,,383.72,0,0.065,408.66
3720,749,2024-01-19,1312,2,,161.27,0,0.065,171.75
3721,749,2024-01-19,772,2,,213.82,0,0,213.82
3722,749,2024-01-19,880,2,,83.39,0,0.06,88.39
3723,750,2024-01-20,8,2,,509.25,0,0.045,532.17
3724,750,2024-01-20,1159,2,,1693.2,0,0.0625,1799.03
3725,750,2024-01-20,1863,1,,18.93,0,0.06,20.07
3726,750,2024-01-20,1546,3,,585.47,0,0.0625,622.06
3727,751,2024-01-21,920,1,,403.81,0,0.06,428.04
3728,751,2024-01-21,1109,1,,880.62,0,0.0635,936.54
3729,751,2024-01-21,1310,1,,173.84,0,0.06,184.27
3730,751,2024-01-21,917,2,,252.12,0,0.0635,268.13
3731,752,2024-01-22,88,3,,715.14,0,0.0725,766.99
3732,752,2024-01-22,265,1,,223.52,0,0.0575,236.37
3733,752,2024-01-22,926,3,,18.2,0,0.056,19.22
3734,752,2024-01-22,1744,1,,395.76,0,0.06875,422.97
3735,753,2024-01-23,935,3,,74.05,0,0.06875,79.14
3736,753,2024-01-23,233,1,,357.91,0,0.0625,380.28
3737,753,2024-01-23,208,1,,472.58,0,0.04,491.48
3738,753,2024-01-23,1740,1,,356.8,0,0.0685,381.24
3739,754,2024-01-24,483,1,,1438.02,0,0.0635,1529.33
3740,754,2024-01-24,586,2,,164.54,0,0.045,171.94
3741,754,2024-01-24,1586,2,,166.86,0,0.0685,178.29
3742,754,2024-01-24,846,2,,279.81,0,0.065,298
3743,755,2024-01-25,1479,2,,547.8,0,0.08,591.62
3744,755,2024-01-25,910,1,,384.28,0,0.0625,408.3
3745,755,2024-01-25,1915,1,,277.94,0,0.029,286
3746,755,2024-01-25,163,1,,652.89,0,0.06,692.06
3747,756,2024-01-26,1840,3,,196.48,0,0.0625,208.76
3748,756,2024-01-26,1022,2,,142.41,0,0.06,150.95
3749,756,2024-01-26,1504,1,,453.78,0,0,453.78
3750,756,2024-01-26,1676,2,,439.39,0,0.0625,466.85
3751,757,2024-01-27,494,2,,1030.33,0,0.07,1102.45
3752,757,2024-01-27,424,2,,727.6,0,0.065,774.89
3753,757,2024-01-27,1835,3,,464.19,0,0.045,485.08
3754,757,2024-01-27,846,1,,548.78,0,0.065,584.45
3755,758,2024-01-28,1394,2,,188.05,0,0.08,203.09
3756,758,2024-01-28,388,3,,268.8,0,0.08,290.3
3757,758,2024-01-28,785,3,,192.67,0,0.06875,205.92
3758,758,2024-01-28,1727,2,,590.22,0,0.08,637.44
3759,759,2024-01-29,1298,1,,289.9,0,0.0635,308.31
3760,759,2024-01-29,197,2,,1939.61,0,0.0625,2060.84
3761,759,2024-01-29,1903,3,,64.46,0,0.0575,68.17
3762,759,2024-01-29,416,2,,702.59,0,0.029,722.97
3763,760,2024-01-30,323,3,,903.44,0,0.07,966.68
3764,760,2024-01-30,990,1,,303.55,0,0.0485,318.27
3765,760,2024-01-30,552,2,,444.15,0,0.0635,472.35
3766,760,2024-01-30,844,2,,89.03,0,0.0485,93.35
3767,761,2024-01-31,682,3,,625.28,0,0.0445,653.1
3768,761,2024-01-31,1399,3,,516.22,0,0.045,539.45
3769,761,2024-01-31,1409,2,,654.75,0,0.0625,695.67
3770,761,2024-01-31,1751,3,,271.6,0,0,271.6
3771,762,2024-02-01,1666,1,,89.34,0,0.065,95.15
3772,762,2024-02-01,1464,2,,100.2,0,0.08,108.22
3773,762,2024-02-01,881,3,,452.9,0,0.06,480.07
3774,763,2024-02-02,1578,2,,223.52,0,0.0725,239.73
3775,763,2024-02-02,694,1,,193.95,0,0.08,209.47
3776,763,2024-02-02,1398,1,,420.24,0,0.0445,438.94
3777,764,2024-02-03,1663,1,,575.61,0,0.0625,611.59
3778,764,2024-02-03,437,1,,960.7,0,0.0445,1003.45
3779,764,2024-02-03,1096,2,,151.22,0,0.065,161.05
3780,764,2024-02-03,182,3,,1041.55,0,0,1041.55
3781,765,2024-02-04,65,1,,1172.03,0,0.06,1242.35
3782,765,2024-02-04,1922,2,,113.06,0,0.07,120.97
3783,765,2024-02-04,1631,2,,468.92,0,0.045,490.02
3784,765,2024-02-04,420,1,,1267.48,0,0,1267.48
3785,766,2024-02-05,771,1,,377.08,0,0.07,403.48
3786,766,2024-02-05,1737,1,,66.17,0,0.06875,70.72
3787,766,2024-02-05,143,1,,622.34,0,0.0625,661.24
3788,767,2024-02-06,1148,2,,698.97,0,0.045,730.42
3789,767,2024-02-06,1471,3,,1131.53,0,0.06875,1209.32
3790,767,2024-02-06,324,2,,950.2,0,0,950.2
3791,768,2024-02-07,1214,2,,292.6,0,0.0625,310.89
3792,768,2024-02-07,1821,1,,64.98,0,0.04,67.58
3793,768,2024-02-07,912,1,,12.67,0,0.0625,13.46
3794,769,2024-02-08,522,2,14,193.02,42.36,0.0625,205.08
3795,769,2024-02-08,419,2,,1700.63,0,0.0635,1808.62
3796,769,2024-02-08,1204,3,,297.94,0,0,297.94
3797,770,2024-02-09,1058,1,14,219.93,48.29,0.0625,233.68
3798,770,2024-02-09,1109,1,,223.74,0,0.0635,237.95
3799,770,2024-02-09,1957,2,,51.06,0,0.029,52.54
3800,771,2024-02-10,1750,1,,610.23,0,0.0475,639.22
3801,771,2024-02-10,478,1,,351.35,0,0.065,374.19
3802,771,2024-02-10,1880,2,,122.11,0,0.0625,129.74
3803,771,2024-02-10,163,2,14,214.96,47.2,0.06,227.86
3804,771,2024-02-10,1604,1,,738.55,0,0.065,786.56
3805,772,2024-02-11,307,1,,268.79,0,0.07,287.61
3806,772,2024-02-11,213,3,,226.12,0,0.06,239.69
3807,772,2024-02-11,573,3,14,235.03,51.6,0.065,250.31
3808,772,2024-02-11,1679,3,,768.56,0,0.0625,816.59
3809,772,2024-02-11,1373,2,14,73.32,16.1,0.06875,78.36
3810,773,2024-02-12,277,1,14,571.46,125.44,0.06875,610.75
3811,773,2024-02-12,164,2,14,765.64,168.06,0.0485,802.77
3812,773,2024-02-12,233,3,14,937.03,205.7,0.0625,995.59
3813,774,2024-02-13,657,1,,840.9,0,0.065,895.56
3814,774,2024-02-13,1460,2,14,27.78,6.1,0.0445,29.02
3815,774,2024-02-13,489,1,,433.04,0,0.045,452.53
3816,775,2024-02-14,1481,1,14,128.66,28.24,0.05125,135.25
3817,775,2024-02-14,277,1,,300.21,0,0.06875,320.85
3818,775,2024-02-14,570,1,14,552.97,121.39,0,552.97
3819,776,2024-02-15,307,1,,681.76,0,0.07,729.48
3820,776,2024-02-15,1690,1,,1965.25,0,0.0725,2107.73
3821,776,2024-02-15,395,3,,169.02,0,0.029,173.92
3822,777,2024-02-16,355,2,,1194.91,0,0.056,1261.82
3823,777,2024-02-16,368,2,,1360.78,0,0.056,1436.98
3824,777,2024-02-16,633,3,,755.32,0,0.06875,807.25
3825,778,2024-02-17,1919,1,,310.7,0,0.029,319.71
3826,778,2024-02-17,159,2,,499.24,0,0.0625,530.44
3827,778,2024-02-17,660,1,,1292.06,0,0.0725,1385.73
3828,778,2024-02-17,1310,2,,147.6,0,0.06,156.46
3829,779,2024-02-18,925,2,,1869.54,0,0.06,1981.71
3830,779,2024-02-18,1981,3,,215.23,0,0.0445,224.81
3831,779,2024-02-18,1746,1,,698.75,0,0.045,730.19
3832,779,2024-02-18,1633,3,,501.74,0,0.07,536.86
3833,780,2024-02-19,840,2,,126.29,0,0.0625,134.18
3834,780,2024-02-19,682,3,,634.37,0,0.0445,662.6
3835,780,2024-02-19,132,3,,25.1,0,0.0625,26.67
3836,781,2024-02-20,1748,2,,192.14,0,0.0445,200.69
3837,781,2024-02-20,178,3,,1149.01,0,0.065,1223.7
3838,781,2024-02-20,1627,1,,297.22,0,0.05125,312.45
3839,782,2024-02-21,748,2,,216.51,0,0.0685,231.34
3840,782,2024-02-21,676,3,,430.66,0,0.0625,457.58
3841,782,2024-02-21,74,3,,250.36,0,0.0635,266.26
3842,783,2024-02-22,779,3,,541.12,0,0.0575,572.23
3843,783,2024-02-22,888,3,,136.29,0,0.06875,145.66
3844,783,2024-02-22,1587,2,,104.43,0,0,104.43
3845,784,2024-02-23,1667,3,,549.09,0,0.0625,583.41
3846,784,2024-02-23,545,3,,47.45,0,0.065,50.53
3847,784,2024-02-23,327,3,,629.9,0,0.0475,659.82
3848,785,2024-02-24,1446,3,,304.94,0,0.06,323.24
3849,785,2024-02-24,153,2,,1287.44,0,0.0485,1349.88
3850,785,2024-02-24,1071,3,,15.53,0,0.0685,16.59
3851,785,2024-02-24,32,1,,291.93,0,0.045,305.07
3852,786,2024-02-25,1150,3,,473.18,0,0.056,499.68
3853,786,2024-02-25,1992,1,,1156.87,0,0.04,1203.14
3854,786,2024-02-25,351,2,,930.01,0,0.06,985.81
3855,786,2024-02-25,319,1,,337.5,0,0,337.5
3856,787,2024-02-26,411,2,,641.7,0,0.0725,688.22
3857,787,2024-02-26,1092,2,,528.63,0,0.065,562.99
3858,787,2024-02-26,1266,1,,153.76,0,0.04,159.91
3859,788,2024-02-27,1468,1,,249.44,0,0.06,264.41
3860,788,2024-02-27,282,1,,844.41,0,0.065,899.3
3861,788,2024-02-27,1334,3,,645.49,0,0.06,684.22
3862,789,2024-02-28,701,1,,233.51,0,0.0625,248.1
3863,789,2024-02-28,1825,1,,203.43,0,0.06,215.64
3864,789,2024-02-28,1153,1,,468.65,0,0.06,496.77
3865,790,2024-02-29,1075,2,,158.25,0,0.0625,168.14
3866,790,2024-02-29,192,1,,1754.61,0,0.0725,1881.82
3867,790,2024-02-29,516,3,,897.2,0,0.05125,943.18
3868,791,2024-03-01,897,3,,215.54,0,0,215.54
3869,791,2024-03-01,863,3,,225.97,0,0.045,236.14
3870,791,2024-03-01,1153,2,,1078.63,0,0.06,1143.35
3871,791,2024-03-01,1970,2,,1578.86,0,0.045,1649.91
3872,792,2024-03-02,886,3,,274.4,0,0.045,286.75
3873,792,2024-03-02,1259,1,,1095.37,0,0.06,1161.09
3874,792,2024-03-02,1150,2,,98.27,0,0.056,103.77
3875,792,2024-03-02,107,1,,944.75,0,0,944.75
3876,792,2024-03-02,609,1,,297.27,0,0.065,316.59
3877,793,2024-03-03,1662,1,,555.18,0,0.04,577.39
3878,793,2024-03-03,1489,2,,433.23,0,0.0625,460.31
3879,793,2024-03-03,1044,1,,648.88,0,0.06,687.81
3880,793,2024-03-03,1383,3,,47.47,0,0.06,50.32
3881,793,2024-03-03,370,3,,2750.43,0,0.08,2970.46
3882,794,2024-03-04,101,3,,593.93,0,0.06,629.57
3883,794,2024-03-04,1262,1,,427.36,0,0.065,455.14
3884,794,2024-03-04,1335,3,,112.19,0,0.06,118.92
3885,794,2024-03-04,1165,1,,557.1,0,0.0575,589.13
3886,795,2024-03-05,726,3,,37.86,0,0.05125,39.8
3887,795,2024-03-05,1789,3,,86.21,0,0.0625,91.6
3888,795,2024-03-05,513,1,,535.19,0,0.06,567.3
3889,795,2024-03-05,1780,1,,1287.2,0,0.06,1364.43
3890,796,2024-03-06,975,1,,22.66,0,0,22.66
3891,796,2024-03-06,1241,1,,59.85,0,0,59.85
3892,796,2024-03-06,203,1,,1418.39,0,0.0725,1521.22
3893,796,2024-03-06,1425,2,,885.7,0,0.0685,946.37
3894,797,2024-03-07,662,1,,229.8,0,0.065,244.74
3895,797,2024-03-07,1197,1,,51.6,0,0.06,54.7
3896,797,2024-03-07,1505,1,,1636.55,0,0.045,1710.19
3897,797,2024-03-07,1812,2,,382.41,0,0.08,413
3898,798,2024-03-08,78,1,,946,0,0.0625,1005.12
3899,798,2024-03-08,1662,3,,555.78,0,0.04,578.01
3900,798,2024-03-08,1081,1,,56.06,0,0.0635,59.62
3901,798,2024-03-08,923,1,,361.71,0,0.06875,386.58
3902,799,2024-03-09,663,1,,548.54,0,0,548.54
3903,799,2024-03-09,180,1,,24.87,0,0,24.87
3904,799,2024-03-09,1315,2,,340.67,0,0.029,350.55
3905,799,2024-03-09,503,2,,664.94,0,0.065,708.16
3906,799,2024-03-09,844,3,,331.97,0,0.0485,348.07
3907,800,2024-03-10,1979,1,,394.4,0,0,394.4
3908,800,2024-03-10,258,2,,685.2,0,0.0635,728.71
3909,800,2024-03-10,867,3,,161.34,0,0,161.34
3910,800,2024-03-10,1445,2,,687.12,0,0,687.12
3911,800,2024-03-10,772,2,,526.57,0,0,526.57
3912,801,2024-03-11,1207,1,,184.88,0,0.0625,196.43
3913,801,2024-03-11,474,2,,586.77,0,0.0625,623.44
3914,801,2024-03-11,871,1,,247.42,0,0.0685,264.37
3915,801,2024-03-11,1267,3,,975.14,0,0,975.14
3916,802,2024-03-12,704,3,,1166.12,0,0.065,1241.92
3917,802,2024-03-12,289,2,,1189.17,0,0.0685,1270.63
3918,802,2024-03-12,443,1,,892.71,0,0.0685,953.86
3919,802,2024-03-12,564,1,,181.84,0,0.0625,193.21
3920,803,2024-03-13,1921,3,,402.18,0,0.065,428.32
3921,803,2024-03-13,1857,3,,330.55,0,0.0685,353.19
3922,803,2024-03-13,1920,2,,1372.59,0,0.0475,1437.79
3923,803,2024-03-13,836,1,,151.6,0,0.065,161.45
3924,804,2024-03-14,27,3,,202.71,0,0.065,215.89
3925,804,2024-03-14,1344,1,,365.74,0,0.029,376.35
3926,804,2024-03-14,203,3,,510.64,0,0.0725,547.66
3927,804,2024-03-14,1811,3,,48.88,0,0.0685,52.23
3928,805,2024-03-15,617,1,,713.44,0,0.0625,758.03
3929,805,2024-03-15,1066,1,,1240.21,0,0.08,1339.43
3930,805,2024-03-15,1321,3,,352.42,0,0.029,362.64
3931,805,2024-03-15,1183,1,,357.77,0,0,357.77
3932,806,2024-03-16,742,3,,236.5,0,0.06,250.69
3933,806,2024-03-16,962,2,,668.88,0,0.08,722.39
3934,806,2024-03-16,1305,1,,236.5,0,0.04,245.96
3935,806,2024-03-16,549,1,,343.31,0,0.08,370.77
3936,806,2024-03-16,703,1,,630.76,0,0.065,671.76
3937,807,2024-03-17,324,2,,814,0,0,814
3938,807,2024-03-17,915,1,,409.48,0,0.06875,437.63
3939,807,2024-03-17,1026,1,,985.72,0,0.0625,1047.33
3940,807,2024-03-17,387,2,,1282.89,0,0.07,1372.69
3941,807,2024-03-17,1847,2,,124.94,0,0.0445,130.5
3942,808,2024-03-18,1083,1,,520.18,0,0.06,551.39
3943,808,2024-03-18,108,2,,29.45,0,0.0445,30.76
3944,808,2024-03-18,392,1,,479.33,0,0.0625,509.29
3945,808,2024-03-18,361,2,,1197.3,0,0.065,1275.12
3946,809,2024-03-19,868,1,,761.26,0,0.0625,808.84
3947,809,2024-03-19,1977,3,,230.89,0,0.0625,245.32
3948,809,2024-03-19,1972,1,,66.53,0,0.0725,71.35
3949,809,2024-03-19,1953,2,,144.8,0,0.06875,154.76
3950,810,2024-03-20,1985,1,,1367.91,0,0.0685,1461.61
3951,810,2024-03-20,937,2,,160.86,0,0,160.86
3952,810,2024-03-20,1314,3,,742.96,0,0.0635,790.14
3953,810,2024-03-20,1234,3,,482.57,0,0.07,516.35
3954,811,2024-03-21,1503,1,,111.21,0,0.0575,117.6
3955,811,2024-03-21,1472,3,,1136.51,0,0.07,1216.07
3956,811,2024-03-21,466,2,,683.39,0,0.0635,726.79
3957,811,2024-03-21,958,1,,169.21,0,0.029,174.12
3958,812,2024-03-22,1923,1,,693.58,0,0,693.58
3959,812,2024-03-22,1346,2,,1384.65,0,0.06,1467.73
3960,812,2024-03-22,1444,3,,1068.06,0,0.06,1132.14
3961,812,2024-03-22,1860,1,,767.85,0,0.0725,823.52
3962,813,2024-03-23,1947,1,,150.16,0,0.04,156.17
3963,813,2024-03-23,1515,1,,248.49,0,0.08,268.37
3964,813,2024-03-23,890,1,,785.13,0,0.0625,834.2
3965,813,2024-03-23,242,1,,618.52,0,0.065,658.72
3966,813,2024-03-23,1090,1,,44.71,0,0.08,48.29
3967,814,2024-03-24,1167,2,,142.9,0,0.056,150.9
3968,814,2024-03-24,156,2,,198.09,0,0.0625,210.47
3969,814,2024-03-24,1382,2,,1395.88,0,0.08,1507.55
3970,814,2024-03-24,1340,2,,124.75,0,0.045,130.36
3971,814,2024-03-24,1324,1,,647.13,0,0.0725,694.05
3972,815,2024-03-25,656,2,,1283.27,0,0,1283.27
3973,815,2024-03-25,834,2,,119.95,0,0.0445,125.29
3974,815,2024-03-25,742,1,,1036.37,0,0.06,1098.55
3975,815,2024-03-25,1971,2,15,1614.62,220,0.0725,1731.68
3976,816,2024-03-26,241,3,,664.7,0,0.065,707.91
3977,816,2024-03-26,1724,1,,1403.05,0,0.0685,1499.16
3978,816,2024-03-26,170,1,,37.56,0,0.045,39.25
3979,816,2024-03-26,1208,2,,75.94,0,0.07,81.26
3980,816,2024-03-26,15,1,,1508.89,0,0.0625,1603.2
3981,817,2024-03-27,1262,2,,1134.47,0,0.065,1208.21
